,file_name,ind,altitude.raw,TL.px,HF.px,HD.px,image_width,notes,image_path
367,Gal2023_DJIMini2_20230409_081726_235.001.png,2,30.5,368.9,NA,228.71,3840,calf,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081726_235.001.png
368,Gal2023_DJIMini2_20230409_092752_260.527.png,1,40.2,685.14,215.08,451.56,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_260.527.png
369,Gal2023_DJIMini2_20230409_092752_272.072.png,1,40,692.86,199.98,448.83,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_272.072.png
370,Gal2023_DJIMini2_20230409_092752_308.508.png,1,40,700.12,205.22,468.09,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_308.508.png
371,Gal2023_DJIMini2_20230409_092752_272.072.png,2,40,770.84,NA,508.36,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_272.072.png
372,Gal2023_DJIMini2_20230409_092752_308.508.png,2,40,788.26,NA,514.3,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_308.508.png
373,Gal2023_DJIMini2_20230409_092752_327.327.png,2,39.8,771.31,NA,512.35,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_327.327.png
374,Gal2023_DJIMini2_20230409_092752_260.527.png,3,40.2,295.84,NA,183.49,3840,calf,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_260.527.png
375,Gal2023_DJIMini2_20230409_092752_272.072.png,3,40,293.38,101.57,185.63,3840,calf,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_272.072.png
376,Gal2023_DJIMini2_20230409_092752_308.508.png,3,40,302.28,86.34,182.59,3840,calf,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_308.508.png
377,Gal2023_DJIMini2_20230409_092752_272.072.png,4,40,693.77,228.98,436.82,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_272.072.png
378,Gal2023_DJIMini2_20230409_092752_288.522.png,4,40.2,679.37,NA,439.04,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_288.522.png
379,Gal2023_DJIMini2_20230409_093346_9.776.png,4,40.1,698.63,225.47,442.89,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_093346_9.776.png
380,Gal2023_DJIMini2_20230409_092752_308.508.png,5,40.1,783.05,NA,500.42,3840,white,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_308.508.png
381,Gal2023_DJIMini2_20230409_092752_327.327.png,5,39.8,773.01,NA,501.83,3840,white,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_092752_327.327.png
382,Gal2023_DJIMini2_20230409_093346_5.405.png,5,39.8,748.05,NA,491.87,3840,white,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_092752/Gal2023_DJIMini2_20230409_093346_5.405.png
383,Gal2023_DJIMini2_20230409_164535_117.651.png,1,119.5,236.02,NA,154.84,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_117.651.png
384,Gal2023_DJIMini2_20230409_164535_130.497.png,1,119.5,236.64,NA,160.49,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_130.497.png
385,Gal2023_DJIMini2_20230409_164535_117.651.png,2,119.5,182.63,NA,128.03,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_117.651.png
386,Gal2023_DJIMini2_20230409_164535_130.497.png,2,119.5,180.31,NA,112.72,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_130.497.png
387,Gal2023_DJIMini2_20230409_164535_145.946.png,2,119.8,180.53,NA,108.8,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_145.946.png
388,Gal2023_DJIMini2_20230409_164535_117.651.png,3,119.8,242.34,NA,160.56,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_117.651.png
389,Gal2023_DJIMini2_20230409_164535_130.497.png,3,119.5,239.26,NA,170.35,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_130.497.png
390,Gal2023_DJIMini2_20230409_164535_145.946.png,3,119.8,253.08,NA,169.53,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_164535/Gal2023_DJIMini2_20230409_164535_145.946.png
